fidelity,time
0.5939548450755292,13.24503063490745
0.5858402047226413,13.336495140731756
0.629429015541015,20.46378197886124
0.5438641854394075,29.607050784367903
0.5000000528762725,32.920890833531324
0.7249468758745405,34.77057471611928
0.5064874742026714,38.172369571168375
0.5000003213544484,7.660473556954066
0.6605435119530132,8.72291717746814
0.5035450748121197,9.261200186894635
0.8446055717638464,22.151112608873266
0.6134227965649458,32.66115598955149
0.5104342765153177,33.27086613194104
0.5001003477768015,34.540946800677396
0.5003688526603048,34.65036664091478
0.5774856942332833,3.5797621479414965
0.5472491279454212,4.60929395930108
0.5029903053655611,6.0562236993717296
0.6895889378859362,9.226825093196632
0.5000068129946867,17.34172131770972
0.5057870421367611,21.50839278842873
0.5042641931059112,26.33984200355128
0.5002385357519953,31.95827315714636
0.5455983511584804,35.83020716239407
0.5292672755025929,36.809142605995014
0.500000000863749,37.637350152897
