fidelity,time
0.5931508968300921,0.0
0,0.0
0,0.0
0.5584043794494035,0.0
0,0.0
0,0.0
0.6074687532747052,0.0
0.6074069187618322,0.0
0,0.0
0.5537717682281046,0.0
0.6038754366965511,0.0
0.5639810413205179,0.0
0.6062443789090035,0.0
0.6069570529630919,0.0
0.5198580330665333,0.0
0.5132652514102397,0.0
0,0.0
0.5279144428750766,0.0
0.6066603383388749,0.0
0.6065453755628187,0.0
0.5568688655648147,0.0
0.6001252617049508,0.0
0.6034036338017259,0.0
0,0.0
0,0.0
0,0.0
0.5177164836603148,0.0
0.5999354390494769,0.0
0.5874193956861749,0.0
0,0.0
0.5585447164180531,0.0
0,0.0
0.556451479347857,0.0
0,0.0
0.5580140062061012,0.0
0,0.0
0,0.0
0.5234268850245456,0.0
0.48352506313320426,0.0
0.5948930781804439,0.0
0.5264754133043344,0.0
0.6018637787800283,0.0
0.5674933907445612,0.0
0,0.0
0.5923475909962654,0.0
0,0.0
0.4233150288100445,0.0
0.582967745476305,0.0
0,0.0
0,0.0
0.5547215573599185,0.0
0.5856931576846045,0.0
0.5996448775163783,0.0
0.6030450887464988,0.0
0,0.0
0,0.0
0.5784307623375735,0.0
0.5258014847706297,0.0
0.5651599745106348,0.0
0,0.0
0,0.0
0.6080499492173069,0.0
0.5080178319483719,0.0
0.48268734502252086,0.0
0.5467285732386431,0.0
0.5233700811242991,0.0
0.5481029862122354,0.0
0.557870634494332,0.0
0,0.0
0.49841754734027544,0.0
0,0.0
0,0.0
0.5611078226251639,0.0
0.49416923639373506,0.0
0.5942211267169163,0.0
0.5914781728146726,0.0
0.4799788440467789,0.0
0,0.0
0.584121476267137,0.0
0,0.0
0.46336132587959666,0.0
0.5890439539633586,0.0
0.6050014136496947,0.0
0,0.0
0,0.0
0.6077162603187384,0.0
0.5669815776920163,0.0
0,0.0
0,0.0
0.5665590201657568,0.0
0.5423451740733091,0.0
0.5366598432231108,0.0
0.5683933176357635,0.0
0,0.0
0,0.0
0.5917288931561774,0.0
0.4952965745098296,0.0
0,0.0
0.4897388236035958,0.0
