fidelity,time
0.584002879084128,0.0
0.5328603938001415,0.0
0,0.0
0.5603333690974759,0.0
0,0.0
0.5929160644771937,0.0
0.5957291413947922,0.0
0,0.0
0.5831117659904538,0.0
0.5156612180278873,0.0
0,0.0
0.5570762006374466,0.0
0.5680913896974203,0.0
0,0.0
0.6042193718723685,0.0
0.5384268920042713,0.0
0,0.0
0.5425457418887647,0.0
0,0.0
0.5282012314431124,0.0
0,0.0
0,0.0
0.5715478931189395,0.0
0,0.0
0,0.0
0.5293295633411197,0.0
0.5343529443829128,0.0
0.5254214706720127,0.0
0.5340489526536851,0.0
0,0.0
0,0.0
0.5604108055276131,0.0
0.5178535288794661,0.0
0,0.0
0,0.0
0,0.0
0.6065237476345924,0.0
0.5893545830289566,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0.522518716136276,0.0
0.5388622858463191,0.0
0.5503525516277655,0.0
0,0.0
0,0.0
0,0.0
0.587445524655269,0.0
0.5574160327568228,0.0
0,0.0
0.6076306996714459,0.0
0.569253483689495,0.0
0.5656215121890666,0.0
0.5244946102303867,0.0
0.5492954266124918,0.0
0.5525209000249693,0.0
0,0.0
0,0.0
0.5731783250427075,0.0
0.5876441217192031,0.0
0,0.0
0.5727055762567268,0.0
0.601341238742083,0.0
0.5009668270953622,0.0
0.5271249743324443,0.0
0.5597052060778207,0.0
0.5447033932208895,0.0
0.5334623077073467,0.0
0,0.0
0.5933199107787303,0.0
0.5731786603506523,0.0
0,0.0
0.5901131037898587,0.0
0.5564885285372423,0.0
0.5058819693944453,0.0
0,0.0
0,0.0
0.6020961900809957,0.0
0.6024851074596584,0.0
0.5493791216070432,0.0
