fidelity,time
0.6053568457728336,0.0
0,0.0
0.5591959627427391,0.0
0.5854816919847597,0.0
0.5984399576548323,0.0
0.607647480519549,0.0
0,0.0
0.5771034665046278,0.0
0.5815121002276126,0.0
0.6035912304327219,0.0
0.5814915547983629,0.0
0.6037181426284277,0.0
0.5895975967460652,0.0
0.5692552023154631,0.0
0.5882041651160789,0.0
0.6042631524021272,0.0
0,0.0
0.6081442942002221,0.0
0.587123102681015,0.0
0.5743425192649284,0.0
0.6069914857149995,0.0
0,0.0
0,0.0
0.5925798065327093,0.0
0.6082909856355968,0.0
0,0.0
0.5784578448274801,0.0
0.5777836239213617,0.0
0.5812017632823364,0.0
0.5726570329656945,0.0
0.6025662857290158,0.0
0,0.0
0.5459303308661394,0.0
0.5605903379550902,0.0
0.6065305556095316,0.0
0.5693084030041949,0.0
0.5669839187112713,0.0
0.5404994964336479,0.0
0.6004687728416246,0.0
0,0.0
0.6030625887527967,0.0
0.5781184492207659,0.0
0,0.0
0.5913731615603406,0.0
0.6022189096637939,0.0
0.6071076622847641,0.0
0.5766630724636218,0.0
0.6082117768757129,0.0
0.5351218560358689,0.0
0,0.0
0.5730801129354232,0.0
0,0.0
0.5583124183242343,0.0
0.6073355454618931,0.0
0.5398889767765113,0.0
0.5695835453954693,0.0
0.5612554199761446,0.0
0,0.0
0.5583144823580167,0.0
0.5766812318207863,0.0
0,0.0
0,0.0
0.5698726776125638,0.0
0,0.0
0.5879551805508815,0.0
0.5670366865377096,0.0
0.5634166133766257,0.0
0,0.0
0,0.0
0.589134104149549,0.0
0.6035975739577213,0.0
0.5825818195864113,0.0
0,0.0
0.5439712060368518,0.0
0,0.0
0,0.0
0.5731997248045989,0.0
0.5851663158796891,0.0
0,0.0
0,0.0
0.6018076239256168,0.0
0.5960426313340175,0.0
0.6031354889888344,0.0
0,0.0
0.5761409574414952,0.0
0.5449153016385555,0.0
0.5784664916830262,0.0
0,0.0
0.5631451261531909,0.0
0.5827827448520185,0.0
0,0.0
0,0.0
0,0.0
0.5658031282840414,0.0
0.6075447197297451,0.0
0.5560153968280372,0.0
0.6035527910375786,0.0
0.5844278866943938,0.0
0,0.0
0.6045058555219042,0.0
0,0.0
0.5818166795662087,0.0
0.6081032340556948,0.0
0,0.0
0,0.0
0,0.0
0.5651571959750612,0.0
0.5529723552528073,0.0
