fidelity,time
0.5871249561780014,0.0
0.5963474081332539,0.0
0.6222035631993631,0.0
0.6035305189891053,0.0
0.6261249494355964,0.0
0,0.0
0.5943013014206733,0.0
0.6092994381989818,0.0
0,0.0
0,0.0
0.5952840584940708,0.0
0.6217884143345949,0.0
0,0.0
0.6012480085309564,0.0
0,0.0
0.5982240481147192,0.0
0.5810433353397538,0.0
0,0.0
0.6049945804876408,0.0
0.6070560931176626,0.0
0.6029646334985611,0.0
0,0.0
0.6274894553422904,0.0
0.6064900643498043,0.0
0.6182327962825844,0.0
0.6019702715487036,0.0
0.6093999107346535,0.0
0,0.0
0.5949394034930151,0.0
0.620695508411031,0.0
0.6262601262041791,0.0
0.5707048924142911,0.0
0.6153184461858822,0.0
0,0.0
0.6219190789717729,0.0
0.627039027772193,0.0
0.615180006328981,0.0
0,0.0
0,0.0
0.5817716765919104,0.0
0.6202199236585267,0.0
0,0.0
0.6286480036702546,0.0
0.5838151146988011,0.0
0,0.0
0,0.0
0.6257257957545517,0.0
0,0.0
0,0.0
0.5989770842301555,0.0
0.6247221306146488,0.0
0.6057875783387783,0.0
0,0.0
0.6171933433694813,0.0
0.6047161226934806,0.0
0.6211865668460074,0.0
0,0.0
0.6209199798981188,0.0
0.6243371059179862,0.0
0.5922461358346313,0.0
0.6003668103561824,0.0
0.6060975165818773,0.0
0,0.0
0,0.0
0.6271682064403097,0.0
0,0.0
0,0.0
0.5947975152126633,0.0
0.5922044797783452,0.0
0,0.0
0,0.0
0.6273498748462601,0.0
0.5994213517177448,0.0
0,0.0
0.5788912431168258,0.0
0,0.0
0.6047230268363655,0.0
0.6072625398969932,0.0
0.6227063677727601,0.0
0,0.0
0.6079408379502812,0.0
0.6011425389358325,0.0
0.6007320101251779,0.0
0.6075787255059854,0.0
0.6149319935066214,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
