fidelity,time
0.5240861270341838,0.0
0.49995483286103787,0.0
0.553185727660496,0.0
0.4823823686101944,0.0
0,0.0
0.5816706089177682,0.0
0.4952580786325038,0.0
0.5978833974436624,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0.5037118930582039,0.0
0,0.0
0,0.0
0.551190505638321,0.0
0,0.0
0.5736278108555363,0.0
0.4513693223318593,0.0
0,0.0
0.5086918245187078,0.0
0.5875681034702941,0.0
0.5081289476687735,0.0
0,0.0
0.5014050434668135,0.0
0.5314952177953217,0.0
0.5331203556213101,0.0
0.595390777312669,0.0
0,0.0
0,0.0
0.5435716902831391,0.0
0.5140964746469744,0.0
0.5342625755240098,0.0
0,0.0
0.5856399663353348,0.0
0.5285017014647099,0.0
0.5797060682074971,0.0
0.5796229173035182,0.0
0.4805911088093236,0.0
0,0.0
0.5438006352650392,0.0
0.5336781559519402,0.0
0.4981644143921588,0.0
0.46800900121719397,0.0
0,0.0
0.5374576084756567,0.0
0,0.0
0.5883034001006388,0.0
0.5715482080349412,0.0
0.5412103658346337,0.0
0.5058204231651523,0.0
0.5659982501727594,0.0
0.5977029548263131,0.0
0,0.0
0.47738184756337054,0.0
0.5995116763320432,0.0
0.6082509645728322,0.0
0.5000696686391488,0.0
0.520163634429846,0.0
0.5565602964965017,0.0
0,0.0
0.5265230080223156,0.0
0.5125977621858246,0.0
0,0.0
0.5406573000968936,0.0
0.5071199638259604,0.0
0.5442390065954348,0.0
0.5481111183485589,0.0
0.5580197232626266,0.0
0.498901987770416,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0.5154737910597588,0.0
0,0.0
0.5690508518627576,0.0
0,0.0
0,0.0
0,0.0
0.5931209833383744,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0.5016052421426228,0.0
0.46184900475956736,0.0
0,0.0
0.5208917963745171,0.0
0.5574608368624817,0.0
0,0.0
0.5456473158401695,0.0
0.513300118254163,0.0
0.5966223445095871,0.0
0.49055123169630876,0.0
0.597066550710017,0.0
0.5055509906451182,0.0
0.6029606734730619,0.0
0.5897556504155655,0.0
0,0.0
0.5248610450004713,0.0
0.47799688915656746,0.0
0.5869211545320598,0.0
0.5045780405502803,0.0
0,0.0
0.5151784170350546,0.0
0.4737425287718133,0.0
0.5469800763430166,0.0
0.5211932941510703,0.0
0.5957281565482533,0.0
0,0.0
0.5051562120482022,0.0
0,0.0
0.5422061890030908,0.0
0.5250635312270557,0.0
0,0.0
