fidelity,time
0.5015269166635293,0.0
0.6207306640033725,0.0
0.5139383313663318,0.0
0.570799068596837,0.0
0.5506740184843183,0.0
0.5903805525346147,0.0
0.5001830724961353,0.0
0.5000060375292443,0.0
0.500827881134011,0.0
0.5009136081913633,0.0
0.5195694164856193,0.0
0.5002867574822567,0.0
0.5000203313360672,0.0
0.5205491543958597,0.0
0.5000648027619757,0.0
0.5000000123777798,0.0
0.5093523950487425,0.0
0.5195867865447651,0.0
0.5000729116904739,0.0
0.6339447191808284,0.0
0.5007691523158405,0.0
0.5191702569425323,0.0
0.6397210714268751,0.0
0.5000014420280943,0.0
0.5019408368425265,0.0
0.5000000005099468,0.0
0.5003212810003858,0.0
0.5723031734072421,0.0
0.519201555166152,0.0
0.5136069806760705,0.0
0.5000189506414697,0.0
0.6434051605380129,0.0
0.5000178770938755,0.0
0.5002167652953206,0.0
0.5000002038034796,0.0
0.501896828108613,0.0
0.6033271964606628,0.0
0.5000000000000628,0.0
0.5515251798132955,0.0
0.505348174053275,0.0
0.504710389451795,0.0
0.5000000301266608,0.0
0.5032215323342674,0.0
0.500009091497162,0.0
0.7060898004552805,0.0
0.500379511326524,0.0
0.5000379650074777,0.0
0.5340481595667005,0.0
0.5000346133606399,0.0
0.6428866364332535,0.0
0.500002624217856,0.0
0.5356807504944371,0.0
0.5575537221114695,0.0
0.50698197213767,0.0
0.5108366684336524,0.0
0.5056867411059024,0.0
0.5485822108011654,0.0
0.5453179829485794,0.0
0.502242420432802,0.0
0.5856376923166123,0.0
0.6490743553864453,0.0
0.5303117312265676,0.0
0.5126622537824562,0.0
0.5780440199897843,0.0
0.5328988265742186,0.0
0.5000190635109869,0.0
0.5080129405646497,0.0
0.5000000183145609,0.0
0.5020834605928205,0.0
0.502006174154442,0.0
0.5000008104769101,0.0
