fidelity,time
0.5000006790113518,0.0
0.50000519443117,0.0
0.5831953797825569,0.0
0.500072537296291,0.0
0.5000200213617823,0.0
0.5000021165989514,0.0
0.5000158858313027,0.0
0.5075628271473931,0.0
0.5019471167539094,0.0
0.500022406696641,0.0
0.5000970609040445,0.0
0.5000783806963618,0.0
0.5000238348015481,0.0
0.5000464675988212,0.0
0.7315989517455702,0.0
0.5003672225956964,0.0
0.5008746267681609,0.0
0.5000087537353156,0.0
0.5016216069193188,0.0
0.5035176708417983,0.0
0.7164476857382059,0.0
0.5821828688282255,0.0
0.5016204605169743,0.0
0.5024604928496081,0.0
0.5038495781248421,0.0
0.500285830764418,0.0
0.6967506766099897,0.0
0.5040718850374818,0.0
0.5251552423437846,0.0
0.538239486288944,0.0
0.5000000000386824,0.0
0.549134354751068,0.0
0.594662138396955,0.0
0.5018992320580832,0.0
0.5000000160942738,0.0
0.5000226338589178,0.0
0.500001777964829,0.0
0.5002891977551527,0.0
0.5006597116675071,0.0
0.5018168458006631,0.0
0.623592933837511,0.0
0.7153252029989406,0.0
0.5031841606001393,0.0
0.5005486627415635,0.0
0.5210520604202666,0.0
0.5000001211626207,0.0
0.5000182242054588,0.0
0.5052817607892612,0.0
0.5001488659578781,0.0
0.5855106213654987,0.0
0.5011900483317724,0.0
0.6025249579537512,0.0
0.5000007732453333,0.0
0.5000000000013671,0.0
0.5004200112642716,0.0
0.7546523562639315,0.0
0.5926616559321752,0.0
0.5153703284741777,0.0
0.5106724528374976,0.0
0.5351008613776863,0.0
0.5000000000000813,0.0
0.5668061489120171,0.0
0.50000050730659,0.0
0.7456512622451276,0.0
0.5000119969219018,0.0
0.5049166187071988,0.0
0.5005970029250375,0.0
0.51246554824636,0.0
0.5234637825660332,0.0
0.5742726928929976,0.0
